word2vec_features
  1.19481981e-03 -8.21212961e-05 -3.03205033e-03  1.02509290e-03
 -8.15096870e-03  3.25017259e-03  3.13199381e-03  2.72207288e-03
 -1.08456789e-02  1.25296852e-02 -1.08229015e-02  7.04312557e-03
  7.15833623e-03  1.19855942e-03  6.88538421e-03  4.06391872e-03
 -3.60758975e-03  2.43733195e-03 -3.95907974e-03  4.54477762e-04
 -6.34478778e-03 -2.83200498e-04 -4.20254702e-03  1.24110254e-02
 -2.01900373e-03 -1.01614266e-03  6.83422317e-04  1.17693413e-02
  4.83597023e-03  5.87357208e-03  6.55036187e-03  3.64094856e-03
  3.53159179e-04 -2.16826121e-03  1.01708332e-02  5.62578766e-03
  5.77649707e-03 -9.34664276e-04  2.75393645e-03  2.16258690e-03]"
"[-6.1331890e-03  2.8491351e-03 -1.7433412e-03  1.0195072e-03
 -1.9533475e-04 -4.8018256e-03 -4.0526426e-04  7.2439164e-03
  2.1178804e-03 -8.1610065e-03 -5.3887576e-04 -1.2669684e-03
 -1.1330035e-03  2.5025278e-03  8.5261930e-04 -5.4157153e-03
  4.5962501e-03 -4.8512639e-03  5.7949740e-03 -3.0930710e-03
  2.7848831e-03 -1.2537104e-03 -1.9894275e-03 -1.4700836e-03
  3.9234022e-03  2.2487747e-03 -5.6812069e-03 -1.7548153e-03
 -4.8975134e-03 -9.7224454e-04  5.5312356e-03  2.8575319e-03
 -1.6087871e-04 -1.1541275e-04  2.5052910e-03  3.1168242e-03
 -2.7158982e-03 -3.9748196e-04 -9.6525205e-04 -4.9170642e-03
 -2.3171452e-03  2.8120118e-04  7.7526149e-04 -1.8216202e-03
  4.9524060e-03 -5.5011438e-04 -2.3500226e-03 -2.9622659e-03
  7.7371590e-04  3.2417816e-03  1.9096109e-04  2.6297409e-03
  5.2062294e-04  1.6764135e-03 -3.2523896e-03  9.8335229e-05
 -1.3531932e-03 -1.2887964e-03 -5.2816784e-03  2.5504674e-03
 -1.6032929e-03  3.8907616e-03 -1.5723184e-03 -6.1970518e-04
 -3.7183270e-03  6.8153413e-03 -2.2436460e-04  5.2213192e-04
 -9.1995299e-04  3.3094801e-03 -6.7327144e-03  5.6096972e-03
  3.4019880e-03 -3.6860799e-04  2.4955194e-03  3.5676565e-03
  8.2398654e-04 -7.3877460e-04 -2.5022139e-03 -2.8058568e-03
 -2.1847202e-03  4.0446841e-03 -5.4429127e-03  1.0768110e-02
  2.0886783e-03 -2.5041248e-03 -2.8911990e-03  3.0696350e-03
  1.6656354e-03  5.9763016e-03 -1.8202085e-03  6.1153830e-03
  3.4188267e-03  8.6482977e-03  9.6455514e-03  4.8211805e-04
  2.2743656e-03  7.2822731e-04  6.1473306e-03  1.6077186e-03]"
"[-2.24532699e-03  7.42103858e-03  1.56772637e-06 -7.21702992e-04
  1.69927941e-03 -1.40722515e-02  1.47412065e-03  1.90054718e-02
 -5.14823245e-03 -5.85217634e-03 -1.63153000e-03 -7.28839636e-03
 -3.80335632e-03  5.90785220e-03 -1.16536021e-03 -6.88222935e-03
  7.02531403e-03 -5.20211086e-03 -4.41942876e-03 -1.21602453e-02
  6.17285073e-03  2.82696378e-03  4.41779336e-03 -3.50117590e-03
  2.27153432e-04 -1.90595005e-04 -8.86336248e-03 -2.59530754e-03
 -9.86693054e-03  2.60124379e-03  1.03205675e-02 -1.40792297e-04
  6.40925951e-03 -5.97597333e-03 -4.61563322e-04  4.67129983e-03
  5.67922310e-04 -8.07731599e-03 -5.08099794e-04 -9.94929485e-03
  2.52978178e-04 -4.46019508e-03 -3.03684897e-03  9.20837512e-04
  6.29503140e-03 -1.26351730e-03 -4.57264902e-03 -1.32162182e-03
  3.84587143e-03  5.48912724e-03  2.62713875e-03 -2.88810278e-03
 -2.81116157e-03 -2.00887397e-03 -2.59434595e-03  7.59193907e-03
  8.20853468e-03  2.01398111e-03 -6.17754785e-03  5.91405900e-03
  5.55932813e-04  2.85664829e-03 -3.01752868e-03  1.87946178e-04
 -8.97577312e-03  9.33053438e-03  2.74448120e-03  2.21323851e-03
 -7.80963944e-03  8.75877123e-03 -7.61383353e-03  1.06528657e-03
  1.29780518e-02 -2.73889513e-03  6.36976166e-03  2.05551274e-03
  3.77715938e-03 -3.43083683e-03 -6.22262852e-03 -2.26249197e-03
 -6.49603689e-03 -3.29953007e-04 -6.36718294e-04  1.17268190e-02
 -1.49875879e-04  1.74327253e-03  1.87895354e-03  9.19168442e-03
  5.12198638e-03  3.44534847e-03  1.09965624e-02  3.83568485e-03
  2.99135712e-03  8.56213970e-04  8.97969678e-03  8.99493042e-03
  2.05736025e-03 -7.93600734e-03  2.41143745e-03  1.75726356e-03]"
"[-5.98093122e-03  5.52762812e-03 -2.13777879e-03  6.75642572e-04
  2.30569905e-03 -1.28809782e-02  2.35608080e-03  1.80652309e-02
 -7.39701279e-03 -4.89065284e-03 -3.60696483e-03 -1.12165967e-02
 -4.14054655e-03  1.35008828e-03  2.15571653e-03 -8.30558315e-03
  2.34068953e-03 -8.30178615e-03 -1.63338007e-03 -1.67250913e-02
  4.82032355e-03  5.49038593e-03  3.55231366e-03 -3.17760580e-03
 -2.61462829e-03 -2.09165225e-03 -5.85232861e-03 -5.51914982e-03
 -9.49195866e-03 -1.99810893e-04  1.02917645e-02 -1.16738869e-04
  3.33244284e-03 -6.85115485e-03 -2.61066691e-03  8.23069643e-03
 -1.82860566e-03 -1.04068425e-02 -6.76519703e-03 -1.16604734e-02
  4.39184485e-03 -8.31138901e-03 -2.87096109e-03  2.19384581e-03
  9.25930776e-03 -5.21744136e-03 -7.00956164e-03 -4.68191039e-03
  3.21893464e-03  4.94104158e-03  2.20672647e-03 -3.42269707e-03
 -2.79915682e-03 -8.53617792e-04 -3.50245764e-03  5.70801040e-03
  3.36054619e-03  7.12314155e-04 -8.17374885e-03  4.64605913e-03
  1.98965473e-03  1.41766784e-03 -7.59184128e-04 -3.73417337e-04
 -1.03688417e-02  7.92982802e-03  3.63241625e-03  5.37127582e-03
 -1.29075861e-02  1.27121648e-02 -7.42224790e-03  5.20622404e-03
  9.85719915e-03 -9.14004282e-04  7.54399784e-03  5.90811949e-03
  8.09543417e-04 -1.07398629e-03 -9.15597472e-03  2.44157296e-03
 -6.47677900e-03  3.68722482e-04 -5.70119405e-03  1.42844450e-02
 -5.06409770e-03 -4.51501226e-04  9.01028863e-04  1.14670005e-02
  6.01967610e-03  3.58818774e-03  1.03999563e-02  2.30736146e-03
  2.72424100e-03  4.55437927e-03  1.40703805e-02  6.87993551e-03
  5.34652825e-03 -7.81186903e-03  3.48162884e-03 -5.92661672e-05]"
"[-1.4760533e-03  1.0996358e-03 -2.4818839e-03 -2.0706456e-03
  5.4953055e-04 -1.0427029e-02  1.7656578e-03  1.2891744e-02
 -4.5391438e-03 -1.8443072e-03 -5.3664474e-03 -8.4450450e-03
 -4.5338082e-03  2.8368412e-03  1.8774397e-03 -5.6025404e-03
  4.0267785e-03 -4.6417103e-03 -4.2869829e-04 -1.2475546e-02
  9.8045322e-04  2.9180420e-03  3.9539807e-03 -1.7530867e-03
 -1.6947684e-03 -1.9063401e-03 -6.0844631e-03 -2.8496836e-03
 -4.8775235e-03  3.4113417e-03  1.0312900e-02  7.8274606e-04
  4.5785466e-03 -6.1303861e-03 -2.7493541e-03  6.8581095e-03
  2.8034854e-03 -5.4432326e-03 -2.3039570e-03 -1.0976682e-02
  3.2884651e-03 -2.1412382e-03 -2.0500717e-03 -1.6027234e-03
  7.0624519e-03 -2.3648525e-03 -5.1385844e-03 -2.9321383e-03
  2.5813314e-03  3.6667553e-03 -1.3558912e-03 -3.8863872e-03
  1.1051821e-03 -2.9086235e-03 -5.3315964e-03  4.0283534e-03
  2.0545141e-03 -3.0798451e-03 -3.0542177e-03  2.6224745e-03
  3.2339888e-03 -9.9566452e-05 -2.3996214e-04  7.9577789e-04
 -3.8009435e-03  4.7623157e-03  2.0265784e-03 -1.3560924e-03
 -7.7402717e-03  8.0387034e-03 -4.7412785e-03  3.1598648e-03
  7.1233604e-03  1.0374726e-05  2.9986389e-03  5.1938915e-03
 -1.9392565e-04 -4.2432826e-04 -4.6917363e-03 -1.2740409e-03
 -2.3469431e-03 -1.8063844e-03 -1.1859146e-03  9.3876673e-03
 -1.1575902e-03 -3.3611010e-03  1.3146983e-03  6.6063926e-03
  3.2628763e-03 -3.8563004e-03  6.9232155e-03  1.3676169e-03
  3.4377561e-03  7.4003678e-04  6.1803223e-03  3.4631258e-03
 -8.0951111e-04 -7.3752617e-03  5.7131005e-03  3.6849193e-03]"
"[-0.00235267  0.00866423 -0.00019633 -0.0008489   0.00616436 -0.01645699
  0.00508563  0.02302409 -0.0052596  -0.00578031 -0.00279952 -0.01291419
 -0.00290984  0.00248131  0.00278785 -0.01081926  0.00757277 -0.00899565
 -0.00543377 -0.01945037  0.00767829  0.00737284  0.00362946 -0.01102362
 -0.00184712 -0.00161523 -0.00621384 -0.00709374 -0.01380286  0.00085467
  0.01511362 -0.00514833  0.00300848 -0.00731288 -0.00578562  0.00982965
 -0.00168004 -0.00579206 -0.00351433 -0.01552345  0.00671529 -0.00998186
 -0.00442587  0.00201479  0.01239982 -0.00616166 -0.01294107 -0.00635957
  0.00549978  0.00709543  0.006493   -0.0078777   0.00057547 -0.0047993
 -0.01010548  0.00751095  0.00686147  0.00354163 -0.01024073  0.00547143
  0.00494438  0.00033695 -0.00091907  0.00149716 -0.01193894  0.01809353
 -0.00088824  0.00484912 -0.01613192  0.01168689 -0.01005911  0.00438655
  0.01482057 -0.00382073  0.00915822  0.00313176  0.00458351 -0.00292079
 -0.01131836  0.0003265  -0.01309001  0.00076182 -0.0142684   0.01355694
 -0.00264168 -0.00122701  0.00313801  0.01372957  0.00930111  0.00240931
  0.01122871  0.00256472  0.00660283  0.00326364  0.01761015  0.00837254
  0.00923642 -0.00937248  0.00313349  0.00086788]"
"[-0.00263454  0.00159073 -0.00661598  0.00160189  0.00150694 -0.01023094
  0.00682654  0.01304106 -0.00608648 -0.00200308 -0.00301905 -0.0066191
 -0.00402607  0.00468054 -0.00400309 -0.00729218  0.00375016 -0.00764874
  0.00020061 -0.01345595  0.00419618  0.0064567   0.00420406 -0.00374061
  0.00105894 -0.00063717 -0.00771873 -0.00669117 -0.0107964  -0.00326038
  0.01687213  0.00043586 -0.00110608 -0.00120176 -0.00418356  0.00616402
 -0.00103625 -0.00419751  0.00060124 -0.0131462   0.00251289 -0.00732032
 -0.0032644  -0.00332403  0.00894608 -0.00497208 -0.00968645 -0.00387094
  0.0010407   0.00464242  0.00310192 -0.0064598  -0.00284368 -0.00123301
 -0.00339492  0.00068473  0.00268646  0.00070258 -0.00803121  0.00704619
 -0.00210235  0.00016701  0.00233814  0.00158162 -0.01075094  0.00661932
 -0.0035984   0.0004957  -0.00960306  0.00613455 -0.00604452  0.00361445
  0.01123795 -0.00383437  0.00555602 -0.00366792 -0.00017175 -0.00542534
 -0.0054934   0.00208052 -0.00338127 -0.00053748 -0.00624046  0.01075382
 -0.00160773 -0.00553552 -0.00170125  0.00939656  0.00407561  0.00541588
  0.00577939  0.00528017  0.00670333  0.00351269  0.01264328  0.00170509
  0.00698451 -0.00570351  0.00162629 -0.00034863]"
"[-3.3171435e-03  1.5901100e-03 -4.6322294e-04  9.6225977e-04
 -9.2330232e-04 -5.9376825e-03 -4.9468182e-04  1.1690781e-02
 -5.2016550e-03 -2.9589189e-03 -1.0624450e-03 -3.5635484e-03
 -1.2640732e-03  8.8194385e-04  7.0465938e-04 -2.2890365e-03
  2.4902895e-03 -6.0790763e-03  3.1270491e-04 -1.0207649e-02
  3.5512554e-03  1.8468241e-03  1.0238993e-03 -2.0460342e-03
 -5.3423499e-03 -1.4839191e-03 -2.8976300e-03 -4.3085750e-04
 -4.2821965e-03  2.3117785e-03  8.4777316e-03 -2.5390934e-03
 -1.4641826e-03 -5.4919287e-03 -4.3629762e-03  2.5980766e-03
  6.4166595e-04 -2.2598743e-03 -2.7505753e-03 -5.3227493e-03
  2.2709309e-03 -1.6455855e-03 -3.1079629e-03 -1.1440185e-03
  4.0998021e-03 -1.7610821e-03 -4.3953215e-03 -3.8145657e-04
  5.7023211e-04 -2.3605020e-03  3.8946653e-03 -1.7371043e-03
 -1.1517159e-03 -2.4683978e-03 -2.0817760e-03  1.6895829e-03
  8.0047647e-04  4.3525160e-03 -3.8345275e-03 -1.0566517e-03
  1.0660772e-04  1.5614823e-04 -3.0812202e-04  1.0747980e-05
 -4.8073907e-03  4.0803868e-03  1.2086116e-03  8.3578203e-04
 -6.8309433e-03  7.3768073e-03 -4.7340309e-03  5.9548672e-03
  3.5377252e-03  2.2810996e-03  4.8829648e-03  3.3409062e-03
 -2.6403880e-04 -1.4616452e-03 -3.8723941e-03 -5.3872704e-04
 -2.9082606e-03 -3.0571478e-03 -4.2310324e-03  5.8892267e-03
 -1.0654578e-03 -1.8877259e-03 -1.2642196e-03  2.2785040e-03
  2.5362191e-03  3.3380317e-03  6.3606845e-03  2.9498271e-03
  2.6982720e-03 -1.1024699e-04  3.9205053e-03  3.9985357e-03
  5.6323889e-03 -2.6273641e-03  4.8838374e-03  3.7423344e-03]"
"[ 9.93994181e-04  5.37689822e-03 -2.89839949e-03 -1.36140129e-03
  3.28155770e-03 -9.53843351e-03  4.36846865e-03  9.75278765e-03
 -2.77814060e-03 -7.05847563e-03 -3.30031547e-03 -8.94066971e-03
 -8.73399375e-04 -2.04684038e-04  2.15004291e-03 -3.47496383e-03
  7.94484001e-03 -6.72496809e-03 -1.25590560e-03 -1.34292664e-02
  6.26163697e-03  6.61139237e-03  2.62664328e-03 -2.31848261e-03
 -3.82310897e-03  3.55368247e-04 -4.40515531e-03 -5.22115966e-03
 -6.61466410e-03  1.35110226e-03  8.55244044e-03 -9.48370071e-05
  2.65207957e-03 -7.67713785e-03 -5.96411200e-03  9.50704329e-03
 -3.38756945e-04 -4.42553777e-03 -7.39736855e-03 -1.15977824e-02
  2.13332567e-03 -3.57118924e-03  7.98376277e-07 -3.46159842e-03
  8.26806575e-03 -3.56089789e-04 -1.08110383e-02 -3.65455262e-03
  1.72091136e-03  3.22062778e-03 -2.19175965e-03 -4.20244830e-03
 -2.86023016e-03 -2.78148986e-03 -8.06653779e-03 -2.83087284e-04
  8.37296073e-04  5.43584283e-05 -6.61417097e-03  6.40892843e-03
  6.44751592e-03  1.87820231e-03 -2.89830007e-03  3.65406740e-03
 -4.50226665e-03  9.09097772e-03 -1.40099798e-03  5.40878333e-04
 -9.03812796e-03  1.03267329e-02 -8.94743577e-03  3.66261601e-03
  1.05597945e-02 -1.67059025e-03  1.30611856e-03  2.16334593e-03
  8.10123223e-04 -1.31048576e-03 -1.03577664e-02  5.86388342e-04
 -5.53423911e-03 -3.51513759e-03 -1.12870820e-02  9.97203495e-03
 -4.83378069e-03 -8.60721048e-04  3.07809003e-03  1.15476428e-02
  4.52302536e-03 -5.94510406e-04  1.31265046e-02  3.17096128e-03
  1.36391202e-03  2.95616384e-03  8.58503953e-03  1.32830569e-03
  6.46216050e-03 -8.37767031e-03  2.53648474e-03  3.79996072e-03]"
"[-2.73835589e-03  1.05840731e-02 -4.06814227e-03  3.07499827e-03
  2.00348883e-03 -1.04216458e-02  4.85543115e-03  1.66887101e-02
 -1.07996296e-02 -5.57370763e-03 -3.65080941e-03 -1.10158520e-02
 -8.90230353e-04  1.62155624e-03  1.24786794e-03 -9.71204042e-03
  5.65323513e-03 -8.28673411e-03 -2.84274807e-03 -1.84052028e-02
  9.73047037e-03  5.33398381e-03  6.73450436e-03 -6.05767546e-03
 -2.61036190e-03 -2.43112491e-03 -9.77814384e-03 -4.93929256e-03
 -8.23072158e-03  2.89238640e-03  1.25135919e-02 -2.36040214e-03
  5.82551584e-03 -5.86688798e-03 -1.61526073e-03  7.65832094e-03
 -3.69910896e-03 -3.52443825e-03 -5.97492279e-03 -1.13840150e-02
  2.01657857e-03 -8.11440684e-03 -2.51472322e-03  3.22451466e-03
  5.07785985e-03 -5.76195167e-03 -5.63063845e-03 -5.36193559e-03
  3.45339044e-03  5.23097767e-03  5.73675008e-03 -7.50775961e-03
 -2.49790843e-03 -1.68191001e-03 -4.78235027e-03  4.63553518e-03
  7.03816256e-03  2.15913216e-03 -8.94504972e-03  2.18361989e-03
  1.86392420e-03  3.21692647e-03 -4.77455975e-03  4.24052036e-04
 -1.16891647e-02  1.05858250e-02  4.83114319e-03  4.78407834e-03
 -9.61639173e-03  1.16945207e-02 -7.59043545e-03  3.04184621e-03
  1.14568975e-02  8.93177756e-04  6.11872645e-03  1.64282252e-03
  1.54671690e-03 -1.17021229e-03 -7.78327882e-03  1.11829220e-04
 -6.17320975e-03  2.53494433e-03 -7.71864504e-03  1.06497807e-02
 -3.56356613e-05 -2.09322548e-03 -2.78060930e-03  9.68705863e-03
  8.14336352e-03  2.22745468e-03  1.50733590e-02 -1.34404097e-03
  3.39310570e-03  1.62358407e-03  1.35744866e-02  5.36048901e-04
  9.52365808e-03 -6.94305450e-03  9.32500756e-04  3.62535194e-03]"
"[-3.2616127e-03  5.4043476e-03  4.0083061e-05 -3.7428574e-04
  2.1013613e-03 -4.1959342e-03  3.0389428e-03  7.7354806e-03
 -9.3093154e-04 -2.7007037e-03 -1.4629343e-03 -3.2469574e-03
 -2.1149791e-03  2.9118673e-06 -1.2669514e-03 -6.2958598e-03
  7.9793151e-04 -5.0972244e-03  3.8549467e-04 -4.7783502e-03
  2.6371800e-03  2.4808762e-03  3.5850063e-03 -1.3469562e-03
 -2.9913911e-03 -5.2586215e-04 -6.0548220e-04 -5.0427350e-03
 -5.1557790e-03  1.5207890e-03  4.7139307e-03 -8.0863992e-04
  6.6281622e-04 -3.2618318e-03 -5.2337267e-04  4.5523392e-03
  7.2352134e-04 -3.4565837e-03 -1.8357609e-03 -6.0531152e-03
  2.7502401e-04 -3.5018602e-03  7.4925512e-04 -1.4628097e-03
  2.7016508e-03 -3.9801528e-03 -1.2429912e-03 -3.4064990e-03
  5.9399998e-04  6.8688241e-04  1.3132707e-03 -1.5133370e-03
