aahhh,abang,abg,abis,acab,accountant,ada,adalah,ademdan,adil,admin,adminnya,adress,advertiser,afk,afrizal,ah,ahli,ai,aib,aj,ajadan,ajak,ajang,ajar,ajarin,ajaterlalu,ajja,akademi,akal,akan,akar,akhir,akhirditunggu,aktif,aktip,aktor,aku,akun,akwowkw,al,alah,alam,alangkah,alas,alat,albaqarah,alhamdulillahbikin,alias,alibi,alih,alir,alive,alloh,alumni,alur,am,ama,aman,amanah,amann,ambarawa,ambil,ambruk,amplop,an,anah,anak,anakanak,anaknyayg,analogi,anarko,and,andai,android,ane,aneh,angaran,anggap,anggar,angkat,angkut,ani,aniyaya,anjir,anjr,anonymous,another,antah,antek,antisipasi,apa,apalgi,aparat,apateimksh,apdet,apehhh,apk,aplikasi,apple,aprianto,apus,arti,artikel,asa,asal,asi,asik,asking,asli,asset,atas,atur,audit,autis,awal,awam,awas,ayam,ayat,ayu,babu,baca,back,bacok,badang,bagai,bagaimana,bagi,bagus,bahak,bahan,bahas,bahaya,bahkan,baik,baju,bakal,balap,balik,baliksuruh,banda,bandar,bandung,bang,banget,bangga,bangke,bangsa,bangsabanyak,bangsat,bangun,bank,bantu,bantuin,banyak,banyk,bapa,bapak,barang,baru,basic,basmi,bat,batas,bawa,bawah,bayang,bayar,beban,bebastugaskan,beberapa,becak,becus,beda,bedah,begini,bego,bejorka,bekas,belakang,beli,beliau,belum,benar,benci,benderang,bener,beneran,benerbener,bentuk,berangkat,berani,beranta,berapa,berbln,beres,bergunanyaa,beri,berita,berjirrka,berkah,berkalikaligak,berkatpuji,bersih,besar,besarkayakuat,betah,betahjuga,betapa,better,betuldia,bg,bgitu,bgloe,biar,biarintapi,bias,biasa,biasaa,biawak,bicara,bigo,biji,bikin,bilang,bincang,bintang,binusemang,bisa,bisamasa,bitchat,bitts,bj,bjir,bjirrrka,bjorka,bjorkaatolong,bjorkabantu,bjorkaeeeee,bjorkafufufafa,bjorkaim,bjorkainilah,bjorkanya,blee,blm,blockchain,blokir,bnget,bngun,bnr,bnyak,bob,bobol,bobrok,bocor,bodo,bodoh,bodohnyabahkan,bohong,boirka,bombe,bongkar,bonyok,boomer,boro,bot,botak,bounty,bpa,brayy,brazil,bregsek,brenti,bro,broh,bsa,buah,buang,buat,bubar,bug,build,buka,bukan,bukti,bulan,bully,buming,bumn,buncit,buru,busuk,buta,butuh,buzzer,by,byangin,byk,byo,byorka,byoyang,cabul,caht,can,canda,canggih,caper,cara,carding,cari,cctv,ceh,celah,cemar,cenel,cepat,cepet,cepu,cerai,cerdas,cerita,cetak,cetek,cewek,channel,chat,chatingan,chatting,chiter,chttan,ciamik,ciber,ciduk,ciek,cik,cipta,cit,citra,claim,claimer,class,coba,cobuzer,cocok,coding,coklat,colokin,common,computer,config,contoh,contractor,corbuzier,countrys,crime,cs,cukup,cuma,cuman,cur,curang,curanmor,curi,curiga,cuy,cyber,cybercrime,cybereskrim,cybermaps,cybernya,daftar,daging,dah,dahyang,damai,dan,dana,danantaradana,dapat,dapet,dapetnya,dar,dari,darling,dasar,data,datang,daun,dc,dea,death,ded,dedi,dedy,defeat,deh,dehhh,dek,demen,demo,dengan,dengar,denger,dengernya,depan,depo,der,desa,desentralisasi,detail,deteksi,developer,dewasa,dg,dgn,dgr,dh,di,dia,diapaling,diasaya,diaz,dibtangkap,dicuekin,didapet,die,diem,digital,diiksa,dikadalin,dikantongin,dimanana,dimasukin,dinkriminalisasi,dipake,diperlukanmemperkaya,diri,dishub,ditakuttakutin,ditangkep,ditil,dmana,dmna,dn,doang,dog,doi,dong,donk,dor,dpn,dproses,dpt,dptin,draf,drama,dramain,dsuruh,dta,dua,duduk,duga,duit,duke,dukun,dukung,dulu,dungu,dunia,dy,dya,dzeeb,ecek,edar,edukasi,efek,egeeee,eh,ehh,either,eksehasil,elu,emang,emas,emg,emng,enak,endingnya,engak,engga,entah,episode,es,estetik,ethical,etik,etis,europol,evoting,ewkkwkwkkw,exist,eyes,fact,fake,faktor,fb,fbicia,ff,fikiran,film,fitur,fix,fokus,follow,folow,foto,fouadmod,fto,fufufafa,fufufuffaaaaafa,fun,fyi,gaakan,gabagus,gabisa,gabung,gacor,gada,gaji,gakuat,gali,gambar,game,gamer,gampang,ganti,gaptek,garam,garena,garis,garut,gasih,gass,gatau,gawat,gaya,gb,gblk,gde,gebukin,gede,gembel,gemesssss,gemuk,gen,generasi,generation,gerak,gerombol,gerus,ghaib,ghost,giat,gila,gilaaa,gilak,gilir,gimana,gimane,gimang,gimic,gimna,gin,ginian,giring,gitu,gmna,goblokkk,gocap,goib,gondrong,googling,gorong,gratis,gringo,grub,grup,gua,gudang,gue,gugur,guling,guna,gunung,guoblok,guys,habibi,habis,hack,hacker,hackerkocak,hackermempublikasikan,hackernya,hackers,hacking,hackingnya,hadiah,hadir,hah,hahahah,hahhaa,hai,haker,hakim,halaah,halah,halahh,halayak,halhal,halu,halus,hama,hampir,hancur,handler,hanya,hapal,hapus,haram,harap,harga,hargadirinya,hari,harus,hasil,hat,hati,haus,hebat,hecker,heckeran,heee,heheheh,hei,henti,heran,hhaha,hhe,hibur,hidup,hihihihihihi,hikmah,hilang,hina,hitam,hittler,hitung,hobi,hood,horeg,hp,hpandroid,hubung,hukum,humas,identitas,ijazah,iklan,ikut,ilmu,imam,imbal,imbang,imingiming,impact,implementasi,in,incar,indeks,india,indigo,individusendiri,indo,indonesia,indonesiasiapa,influencer,informasi,ingat,inget,ingin,ini,iniaku,inidan,insaf,insight,instagram,instansi,instansilu,insting,institusi,instusi,intel,intelejen,investigasi,ip,iq,iqnya,is,isi,islam,istansi,istilah,isu,it,itu,itujangankan,iya,iyaa,ja,jabat,jadi,jaga,jago,jahat,jakarta,jalan,jam,jaman,jamin,janankan,jancokkkk,jancuk,jangan,jarak,jaring,jatohin,jauh,java,jawab,jdi,jebak,jeblak,jebol,jebolin,jedah,jedug,jejak,jelas,jelasssssss,jeri,jerumus,jgn,jijik,jiwa,jngan,jngn,jogja,joko,jokowi,jt,jual,juara,judol,judul,juga,jujur,jurang,jurnalis,juta,jwbn,kabupaten,kacamata,kacang,kadal,kadalin,kadalinb,kadang,kaga,kagak,kakap,kalau,kali,kalian,kalimantan,kalimat,kalok,kamar,kambing,kamboja,kampung,kamu,kamuflase,kan,kang,kanibal,kapan,kapolda,kapolres,kapolri,kapolsekberes,karawang,karena,kariawan,karli,karna,karung,karungin,karya,kasi,kasih,kasihan,kasus,kata,katak,kau,kawal,kaya,kayak,ke,kebaliknijadi,kece,kecewa,kecil,kecoh,kecut,kedok,keinget,kek,kelar,kelas,kelompok,keluar,keluarga,kemanasoalnya,kemapuan,kemari,kemarin,ken,kena,kenal,kendala,kendara,kendil,kepala,kepinteran,kereeeen,keren,kerennn,kerja,kerjaaan,kerjanah,keroco,kertas,kesal,kesana,ketahuaj,ketangkep,ketangkepy,ketat,ketawa,ketawain,ketemu,ketua,kga,khusus,khusussma,kira,kirim,kita,klarifikasi,kliatan,klien,klitih,klw,kmnf,knalpot,knpa,kocak,kocokin,kode,kohoha,kok,komedi,komen,kominitas,kompeten,komputer,kondisi,konferensi,konoha,konten,kopi,koq,korup,korupsi,koruptor,kreak,kreatif,kritik,kritisbisa,ksus,ku,kualitas,kuat,kuliah,kumpul,kurang,kurng,kursus,kutu,kwkwkw,kyak,la,ladusing,lagi,lagikacau,lagu,lah,lahhh,lahir,lahtunjukan,lain,laku,lalin,lalu,lama,lamar,lancang,langgan,langgar,langsung,lanjut,lapang,lapar,lapor,lari,lasngsung,latar,latest,lawak,lawakk,lawan,layan,layang,lebay,lebih,lebihhhhhhhhhhhhhh,legend,lelucon,lembaga,lengkap,lepas,lewat,lho,liat,lihat,lingkar,lintas,lirik,liris,lis,listyo,live,lo,loe,lokal,loker,lomba,loncat,love,lu,luar,luarr,lucu,lulus,lumayan,lupa,ma,maaf,macam,macet,maen,mafia,mah,mahal,mahasiswa,mahdi,main,majikan,maju,makan,makanya,makasih,make,makhluk,makin,makluk,maklum,makna,maknayang,maksa,maksud,malah,malam,males,malesan,maling,malu,maluin,maluuuatau,mampu,mamputaunys,mamtab,mana,manapengen,mandek,mangkanya,mantab,manusia,manyalahgunakan,marketplace,mas,masa,masalag,masalah,masih,masuk,masyarakat,mata,mati,matitapi,mau,mbg,me,meaningful,mecari,medan,media,medsos,meet,mem,memang,meme,memviralkan,mena,menang,mengtololl,menhibur,menit,menristek,mentok,mentracking,merah,merampoktidak,mereka,meres,merka,mesin,meski,metodologi,mewah,mgkn,michat,mikir,milik,mimpi,mind,minimal,minta,minum,minyak,mirip,misal,misaldia,miskin,mkin,ml,mlah,mlm,mlu,mntp,mo,mobile,mod,modal,mode,model,modnya,modus,moga,moge,molooor,monyet,mood,motor,muak,muas,muda,mudah,muka,mukabangun,mula,mulai,mulu,mumpuni,muncul,mungkin,musik,musuh,mutarmutar,nada,naek,nagkap,nah,nahan,naik,nakal,nama,nampang,nangkap,nangkepin,nanti,nanya,narasi,narasumber,narko,narkoba,narkoboy,narsum,narsumnya,nasa,nasib,ndak,nebaknebak,negara,negarasoal,negatif,negeri,negri,neng,neraka,nerasa,netizen,ngajar,ngak,ngakakkkk,ngaku,ngakunya,ngalahin,ngamanin,ngantuk,ngapain,ngasal,ngatur,ngebongkar,ngefans,ngehack,ngejek,ngelawak,ngeliatin,ngemil,ngemod,ngerokok,ngetawain,nggatelibyo,ngimpi,ngirim,ngjebak,ngk,ngmong,ngobrol,ngocokdi,ngomong,ngomongngomong,ngopi,ngribetin,ngudut,ngulik,ngurus,ngx,nhiburan,ni,niat,nice,nigeria,nih,nikmat,nilai,nipu,njir,no,noh,nol,nomer,nominal,non,nonggol,nongol,nonton,norma,normal,note,ntar,nuduh,nuklir,numbalin,nutupin,ny,nya,nyaman,nyambi,nyampe,nyangkaitu,nyangkasekeren,nyarencana,nyari,nyaring,nyarinyari,nyata,nyawa,nyeblak,nyebut,nyeduh,nyewa,nyiduk,nyimak,nyomot,obrol,of,ogah,ogahn,ogut,ohhh,oknum,oleh,om,omong,on,one,ong,onno,ono,oon,open,oposisi,or,ora,orang,orangbeneran,orangsatu,ordal,org,orng,otak,oten,otodidak,otw,ouh,our,oyyy,pace,pada,padahal,padan,pagi,paham,pahlawan,pajak,pak,pakai,pakapa,pakar,pakngapain,paksa,palak,paling,palsu,paman,pamit,pancing,pandai,pandang,panggil,pangkas,pangkat,panjangin,pansos,pantas,pantes,papa,para,parah,paralyze,parcok,parkir,part,pas,paslu,passwd,pasti,patriotisme,patroli,pb,pc,pd,pea,pecah,pecat,peduli,peeeakkk,pegang,pegi,pekerjakn,pelihara,pelit,pemuda,pen,penasaran,pengaruh,penting,penuh,penyalahgunaan,people,per,perak,perang,percaya,percayaitu,percayapolisi,perempuan,perihal,periksa,perintah,perlu,pernah,pers,persis,pertama,perut,phk,piarainilah,pihak,pikir,pilih,pink,pintar,pinter,pjabat,pke,plat,platform,playlistnya,plisss,plonga,plongo,plot,plotwist,pmerintah,pnas,pns,pnya,podacast,podcast,podcastin,podcasts,podhub,pok,pokeh,pol,pola,polela,police,polis,polisawas,polisi,polisiapapun,polisiii,polisimereka,politik,politis,polizi,polklu,polri,polrisudah,polusi,ponpes,porsi,postingannya,potong,pov,pp,praktisi,pramuka,prank,prduli,premium,presiden,prestasi,pribadi,prindavan,prnk,process,produk,program,programer,programing,provinsi,proyek,psiko,pslsu,publik,publikasi,pulang,pulisi,punk,punya,pura,purbo,putih,racun,ragu,rahasia,rajalela,rakyat,ramai,rambut,rame,rampas,ranah,random,rangkul,ransomware,rapi,ras,rasa,rata,ratarata,rating,ratus,rb,real,realitanya,recall,receh,reformasi,regard,rekam,rekayasa,rekrutmen,relatable,relevan,rendah,repost,reseller,resiko,resmi,respect,rezeki,ribu,rismon,robin,robinhood,rojak,roma,room,roy,rumah,rusak,russia,saat,sabunya,sadar,safe,saja,saking,sakit,sakti,salah,salam,saldo,saling,sama,samar,samasama,sambo,sampai,sana,sandiwara,sang,sangat,sangka,santai,sapi,saran,sasar,satpam,satu,sawah,saya,screenshot,scurity,sdm,se,sebar,sebenarnyajebakan,sebenarnyatanpa,sebenernya,sebut,security,sedang,sederhana,sedih,sedng,segera,sehat,seindo,sejahtera,sekali,sekaligus,sekarang,sekarangv,sekian,sekolah,selalu,selamat,selamatin,selesai,self,selfi,selidik,semangat,sembarang,semena,semenjak,semua,sendal,sendiri,senior,senjata,sense,sentuh,senyap,senyum,sepele,seperti,seragam,serendah,sering,serius,serta,seru,server,sesimple,sesuai,setandarnya,setbahkan,setiawan,sgtu,share,shell,shootnya,shopee,si,sia,siapa,siber,sibuk,sicoklat,sidik,sigit,sih,sihhhh,siksa,sila,silah,silfester,silvester,sim,simpan,simple,simplenya,simpul,sini,sistem,siti,situ,situs,siva,sixtyshop,skalinya,skandal,skck,skelas,skimeng,skrng,slah,sma,smbil,smoga,sndirian,sni,soadara,soal,social,sodara,soeharto,software,sogok,sok,sosial,sosmed,sosoan,sosok,sotau,sound,source,speak,spionsok,spotlight,sprti,sragam,stan,standar,standby,statement,status,still,stlh,struktur,suara,sudab,sudah,sudomaster,suka,sukro,sukses,sulap,sumpah,sumut,sungguh,supaya,surah,suruh,surveyvotebahkan,suryo,sus,susah,susilohadimau,susun,swasta,sya,sybian,system,systemboss,syukur,syulit,syuuuiliit,tadi,tagih,tahu,tahun,tai,tajam,tak,takut,tambang,tampa,tampung,tamu,tanah,tanda,tangkao,tangkap,tangkapapalagi,tangkapdihukum,tangkapyg,tangkep,tangkepdah,tangkepin,tanya,tapi,tapiyang,tarik,taruh,tau,tdk,technology,tegak,tegana,teguh,tekan,teknik,teknokrat,teknologi,telah,telegram,telematika,teman,temen,tempat,temu,tenang,tendah,tentang,tentara,tentu,teori,tepat,teralalu,terang,terima,terlalu,termux,teroris,tertangkapada,tertangkapkenapa,tertawa,terupdate,terus,test,tetangga,tetap,th,thanks,thdp,the,this,thn,tiap,tiba,tibatiba,tidak,tidaksaya,tidur,tiktok,tikus,tim,timbnyak,tindak,ting,tinggal,tinggi,tip,tipu,titik,tkut,tll,tmn,to,tobat,tolol,tonton,tools,top,topi,topik,total,tpi,transfer,transisi,transisinyabanget,triliun,trilyun,trosss,trus,tsb,ttg,ttp,tuapa,tuduh,tugas,tuju,tukang,tulus,tunai,tunjuk,tuntut,tupoksi,turun,tutup,twist,twit,twitter,twngkp,uang,ubah,uda,udah,udahh,udang,ujung,ulang,ularsapipnjahat,umum,umumbikin,undang,ungkap,university,untuk,untung,up,update,urus,urusin,usa,usah,usaha,utama,utk,uudujung,versi,video,villain,vip,viral,viruses,visual,volume,vs,wadah,wadahnyaplis,wadidaww,waduh,wah,wahai,waigtiktokteledll,wait,wajah,wajar,wajib,wakil,waktu,wal,walaupun,walhasil,wali,waljamaah,wapres,warga,warnawarnanya,wassalam,watch,wawancaragak,wd,whatsaapp,whatsapp,whistleblower,who,wifi,wih,wkwkkw,wkwkw,wkwkwkw,wkwkwkwk,wkwkwkwkw,wkwkwkwkwk,wkwkwkwkwkkw,wlw,wni,wow,wowbeda,wowo,woyjangn,wujud,ya,yaa,yaelah,yakin,yang,yanh,yappingnya,yariin,yk,yo,yosep,you,your,yt,yu,zolim
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
