channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"jatim hadir bpk aing, lop u","jatim hadir bpk aing, lop u",@keluargaalmiftahbosku9023,https://yt3.ggpht.com/ytc/AIdro_luBLPSxNzWGs126f1gtZMQGgsSQPTtUFHEXuUEB8veDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@keluargaalmiftahbosku9023,{'value': 'UCnlecHMJUnIh3tSHFaRD07w'},True,none,0,2025-08-07T06:01:02Z,2025-08-07T06:01:02Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,Orang jujur ituh banyak yg membenci ...apalagi para karuptor ..sama elit politik mulay ketar ketir... ..sehat terus bapa Aing ❤❤❤❤,Orang jujur ituh banyak yg membenci ...apalagi para karuptor ..sama elit politik mulay ketar ketir... ..sehat terus bapa Aing ❤❤❤❤,@rochmanuciharochman4038,https://yt3.ggpht.com/ytc/AIdro_k2IVjACtC-Rwaw4BX85zuSfGM3UsRCJeM1wf1GWJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rochmanuciharochman4038,{'value': 'UC4lYyOfz0Go5bekV51i9vIA'},True,none,0,2025-08-07T05:55:11Z,2025-08-07T05:55:11Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"Pimpin jateng juga dong pak, idola sekali, sya wrga jateng sangat berharap kdm bisa memimpin jateng, sya sgt mengidolakan kdm, sehat selaaalluuu kdm😘😘😘😘","Pimpin jateng juga dong pak, idola sekali, sya wrga jateng sangat berharap kdm bisa memimpin jateng, sya sgt mengidolakan kdm, sehat selaaalluuu kdm😘😘😘😘",@DimasCell-q7m,https://yt3.ggpht.com/ytc/AIdro_mMna0eqTxI40bTYxEwnQ3fotkoOzfA5jyFEak676LLhHAOgKlANhBVH3zso3FiQTxzlQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DimasCell-q7m,{'value': 'UCnsvDqFbezO9jT4pcVFWnpA'},True,none,0,2025-08-07T05:51:32Z,2025-08-07T05:51:32Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,Dedy Corbuzier seperti tidak merasakan seperti apa kehidupan di bawah/ akar rumput.. hanya ngikutin medsos,Dedy Corbuzier seperti tidak merasakan seperti apa kehidupan di bawah/ akar rumput.. hanya ngikutin medsos,@JambuLipo,https://yt3.ggpht.com/ytc/AIdro_ktf9w-_Y-Ykk2WaCOrvRvto-DqwRfZrCwkWm-etOgO-lhcHcpTYkUtyPAuK6d42C4TAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JambuLipo,{'value': 'UC0M5uok-y6B-XandXXkJSnA'},True,none,0,2025-08-07T05:49:27Z,2025-08-07T05:49:27Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"<a href=""https://www.youtube.com/watch?v=Ud_qtYAgbfM&amp;t=2708"">45:08</a><br>kok kayak dejavu 😅<br>pas Podhub sama vior, vior dengan polosnya cerita dan nyebutin vincent atlet basket, trs om ded pura2 terkejut gak tahu kalau suaminya vior atlet wkwkwk kali ini kena gak lu om!?😅","45:08
kok kayak dejavu 😅
pas Podhub sama vior, vior dengan polosnya cerita dan nyebutin vincent atlet basket, trs om ded pura2 terkejut gak tahu kalau suaminya vior atlet wkwkwk kali ini kena gak lu om!?😅",@justtyar,https://yt3.ggpht.com/7e0sPXIgZzmOh4_miovd_G7qXmZcD46_P8UnhT7tHXvs9Y-caU9LlBL3h5Drq7BeLQfhvgE-HA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@justtyar,{'value': 'UC2zJqfLKSC_xiv5NxVFvn8A'},True,none,0,2025-08-07T05:46:20Z,2025-08-07T05:46:20Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,K D M =  JOKOWI  bangat !,K D M =  JOKOWI  bangat !,@muhammadjufri9033,https://yt3.ggpht.com/ytc/AIdro_kIQd925lZn3kNvSQBuSIvxotU3QPyWJUGr6nl8J4Bbkl1bcFpzgHabStJf-LedxUFwQA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhammadjufri9033,{'value': 'UCCmSSHyBW3ULYuPRovAb9_A'},True,none,1,2025-08-07T05:44:17Z,2025-08-07T05:44:17Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,BAPAK AING !!! <br>Terbaik emang,"BAPAK AING !!! 
Terbaik emang",@goodday5494,https://yt3.ggpht.com/Ixj2iQZ2mKi8u2qK5JJ7-bA1nh3xEYZGDOyzRPc3H9-lEZ0uZnjGIc4vTCLyVUls7WfpXZyIYw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@goodday5494,{'value': 'UCXH3PQK7F77BoyGO0ioqzSg'},True,none,0,2025-08-07T05:44:09Z,2025-08-07T05:44:09Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"Fakta sih orang tua harus bener&quot; Tergas,sedikit cerita aja saya dulu waktu masih kecil di suruh pergi ngaji sama orang tua tapi sifat saya keras,dan sering berantem sama orang tua dan sampai orang tua saya capek buat nyuruh saya ngaji, dan sampai saat ini saya tidak bisa membaca alquran, itu penyesalan terberat saya sampai sekarang 😢","Fakta sih orang tua harus bener"" Tergas,sedikit cerita aja saya dulu waktu masih kecil di suruh pergi ngaji sama orang tua tapi sifat saya keras,dan sering berantem sama orang tua dan sampai orang tua saya capek buat nyuruh saya ngaji, dan sampai saat ini saya tidak bisa membaca alquran, itu penyesalan terberat saya sampai sekarang 😢",@idrisrfas8384,https://yt3.ggpht.com/ytc/AIdro_nGT30C1LtowRnYK8pYaa8CKQIh7QPqA507NSRmULALJg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@idrisrfas8384,{'value': 'UCiyudKN62TbFgauZzBW4gVw'},True,none,0,2025-08-07T05:42:09Z,2025-08-07T05:42:09Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,Tu denger gak ada namanya kurikulum setudy tour,Tu denger gak ada namanya kurikulum setudy tour,@pni9329,https://yt3.ggpht.com/xiFIZdosWC0reOPqjbqYWQPVH4IF_1jZhWasoXcZzg8aHKJuWzQbXMn7xYT0KwDDobCCADhV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pni9329,{'value': 'UCKoPEGzABPOr8C4-8QGitAQ'},True,none,0,2025-08-07T05:41:18Z,2025-08-07T05:41:18Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,Saya di dunia pendidikan..setuju dengan kebijaka KDM,Saya di dunia pendidikan..setuju dengan kebijaka KDM,@aseprahmath5638,https://yt3.ggpht.com/ytc/AIdro_lWmaM3LWwAYFM05V6BkdepsScnygMXnb4NNdNcoqWHY0I=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aseprahmath5638,{'value': 'UCNc5WLQYptNH8R_or9658Ew'},True,none,0,2025-08-07T05:37:53Z,2025-08-07T05:37:53Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"DEDI MULYADI RI 9, 2029 NANTI🔥👋👋","DEDI MULYADI RI 9, 2029 NANTI🔥👋👋",@segha.nasijagung,https://yt3.ggpht.com/1PtjhitVCVTOug1-THWxOAVK05Kck9Ww8zZrulY8RzvKP6wsCZjq6KCB6JprROtz5OmcSqFs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@segha.nasijagung,{'value': 'UCoGX7PWCETD9VhlFVwtguFA'},True,none,0,2025-08-07T05:30:15Z,2025-08-07T05:30:15Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"PEMIKIRAN YG BAGUS, UNTUK KEMAJUAN BANGSA DAN MANUSIA","PEMIKIRAN YG BAGUS, UNTUK KEMAJUAN BANGSA DAN MANUSIA",@primacommodity9531,https://yt3.ggpht.com/ytc/AIdro_nd-vlBKVo5vb_gAzEJPPrEUmKAXLoruOBOoJd_R_KvGKjJu7amWAiwOcKi9RlsoFVuaw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@primacommodity9531,{'value': 'UCJ1smJxzEmXqHIZiE5VXuwQ'},True,none,0,2025-08-07T05:28:47Z,2025-08-07T05:28:47Z
UCYk4LJI0Pr6RBDWowMm-KUw,Ud_qtYAgbfM,"semoga niat baik bapak mulus. <br>masih banyak sekolah negeri yg di jadikan bisnis. Ya beli bangku lah, di tingkat smp ini mahal lho pak nggak cukup 2-3jt, iuran ultah guru lah uang kas lah. Tolong sekolah negeri/ pendidikan di jabar ini jangan sampai di jadikan ladang bisnis sama oknum-oknum guru yg cuma mau memperkaya diri.","semoga niat baik bapak mulus. 
masih banyak sekolah negeri yg di jadikan bisnis. Ya beli bangku lah, di tingkat smp ini mahal lho pak nggak cukup 2-3jt, iuran ultah guru lah uang kas lah. Tolong sekolah negeri/ pendidikan di jabar ini jangan sampai di jadikan ladang bisnis sama oknum-oknum guru yg cuma mau memperkaya diri.",@Nuramahsajaf6d,https://yt3.ggpht.com/ytc/AIdro_kL7daW0mm9R_yCcc_-7ACB2lV35Z9XJTxD7SZFJYjPcFkWqZ4sFO5qPsN-v2vqL0FIzQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Nuramahsajaf6d,{'value': 'UCl8c41xvD8dnIvVRzSiE90w'},True,none,0,2025-08-07T05:23:53Z,2025-08-07T05:23:53Z
